Parameter,Type,Min,Max,Default,Description
Antigen,integer,0,10,0,The antigenic base strain ID of the outbreak infection.
Daily_Import_Pressures,array of floats,0,3.40282E+38,0,The rate of per-day importation for each node that the intervention is distributed to. See [example](../json/campaign-importpressure-daily-import-pressures.json).
Durations,array of integers,0,2147480000.0,1,The durations over which to apply import pressure. See [example](../json/campaign-importpressure-durations.json).
Genome,integer,-1,16777200.0,0,"The genetic substrain ID of the outbreak infection. Together with **Antigen**, they are a unitary object representing a strain of infection, which allows for differentiation among infections. Values for **Genome** may range from -1 to 2\ :sup:`Log2_Number_of_Genomes_per_Clade-1`"
Import_Age,float,0,43800,365,The age (in days) of infected import cases.
