Parameter,Type,Min,Max,Default,Description
Box_Duration,float,0,100000,100,The box duration of the effect in days.
Initial_Effect,float,0,1,1,"Strength of the effect, which remains constant until the duration is complete, as specified with the **Box_Duration** parameter for the **WaningEffectBox** class."
