Parameter,Type,Min,Max,Default,Description
Daily_Probability,float,0,1,1,The daily probability that the node's property value changes to the **Target_NP_Key_Value**.
Disqualifying_Properties,array of strings,NA,NA,[],"A list of **NodeProperty** key:value pairs that cause an intervention to be aborted (persistent interventions will stop being distributed to nodes with these values). See [IndividualProperties](parameter-demographics.md#nodeproperties-and-individualproperties) parameters for more information. Generally used to control the flow of health care access. For example, to prevent the same individual from accessing health care via two different routes at the same time."
Dont_Allow_Duplicates,boolean,0,1,0,"If an individual's container has an intervention, set to true (1) to prevent them from receiving another copy of the intervention. Supported by all intervention classes."
Intervention_Name,string,NA,NA,NodePropertyValueChanger,The optional name used to refer to this intervention as a means to differentiate it from others that use the same class.
Maximum_Duration,float,-1,3.40E+38,3.40E+38,The maximum amount of time in days nodes have to update the property value. This timing works in conjunction with **Daily_Probability**.
New_Property_Value,string,NA,NA,"""""",An optional **NodeProperty** key:value pair that will be assigned when the intervention is applied. See [IndividualProperties](parameter-demographics.md#nodeproperties-and-individualproperties) parameters for more information.
Revert,float,0,10000,0,The number of days before the node's property value reverts back to the initial node property value.
Target_NP_Key_Value,string,NA,NA,"""""","The **NodeProperty** key:value pair, as defined in the demographics file, to assign to the node."
