1960.502686,1,2,1,0.307482409,1,0.300000012,0,538.1308594,0.002955006,338.4078064,1,10000,1.012042642,0.026000001,1,1,1,1,1,-1,0,0,1,1,5090.935059,0,1,1,1
1960.502686,1,3,1,21.57338533,1,0.300000012,0,540.4145508,0.000165243,6050.577637,1,10000,1.00041461,0.026000001,1,1,1,1,1,-1,0,0,10,10,5013.489746,0,1,1,1
1960.502686,1,4,1,1.316084269,0,0.300000012,0,540.4000244,0.00018299,5463.524414,1,10000,1.000959992,0.026000001,1,1,1,1,1,-1,0,0,1,1,5758.322754,0,1,1,1
1960.502686,1,5,1,4.214282895,1,0.300000012,0,540.4743652,9.23E-05,10828.31738,1,10000,1.000107288,0.026000001,1,1,1,1,1,-1,0,0,1,1,5784.283203,0,1,1,1
1960.502686,1,6,1,35.359375,1,0.300000012,0,540.2758179,0.000334598,2988.656494,1,10000,1.004073143,0.026000001,1,1,1,1,1,-1,0,0,1,1,5227.504883,0,1,1,1
1960.502686,1,7,1,64.59115475,0,0.300000012,0,539.5106812,0.001268703,788.182312,1,10000,1.003529072,0.026000001,1,1,1,1,1,-1,0,0,1,1,5978.607422,0,1,1,1
1960.502686,1,8,1,44.97678189,0,0.300000012,0,540.0627441,0.000594637,1681.643921,1,10000,1.002447605,0.026000001,1,1,1,1,1,-1,0,0,1,1,6403.728516,0,1,1,1
1960.502686,1,9,1,8.954728302,1,0.300000012,0,538.0894775,0.003005542,332.7134705,1,10000,1.003447533,0.026000001,1,1,1,1,1,-1,0,0,1,1,5457.208496,0,1,1,1
1960.502686,1,10,1,61.55059396,1,0.300000012,0,540.2617798,0.000351696,2843.225098,1,10000,1.003378153,0.026000001,1,1,1,1,1,-1,0,0,1,1,5853.435547,0,1,1,1
1960.505493,1,2,1,0.310222135,1,0.300000012,1,535.7171021,0.005910011,338.4078064,1,10000,1.024085283,0.026000001,1,1,1,1,1,-1,0,0,1,1,5090.935059,0,1,1,1
1960.505493,1,3,1,21.57612505,1,0.300000012,1,540.2791748,0.000330486,6050.577637,1,10000,1.00082922,0.026000001,1,1,1,1,1,-1,0,0,10,10,5013.489746,0,1,1,1
1960.505493,1,4,1,1.318823995,0,0.300000012,1,540.250061,0.00036598,5463.524414,1,10000,1.001919866,0.026000001,1,1,1,1,1,-1,0,0,1,1,5758.322754,0,1,1,1
1960.505493,1,5,1,4.217022621,1,0.300000012,1,540.3986816,0.000184613,10828.31738,1,10000,1.000214458,0.026000001,1,1,1,1,1,-1,0,0,1,1,5784.283203,0,1,1,1
1960.505493,1,6,1,35.36211473,1,0.300000012,1,540.0016479,0.000669197,2988.656494,1,10000,1.008146405,0.026000001,1,1,1,1,1,-1,0,0,1,1,5227.504883,0,1,1,1
1960.505493,1,7,1,64.59389448,0,0.300000012,1,538.4723511,0.002537407,788.182312,1,10000,1.007058144,0.026000001,1,1,1,1,1,-1,0,0,1,1,5978.607422,0,1,1,1
1960.505493,1,8,1,44.97952162,0,0.300000012,1,539.5757446,0.001189274,1681.643921,1,10000,1.004895329,0.026000001,1,1,1,1,1,-1,0,0,1,1,6403.728516,0,1,1,1
1960.505493,1,9,1,8.957468028,1,0.300000012,1,535.6346436,0.006011083,332.7134705,1,10000,1.006895065,0.026000001,1,1,1,1,1,-1,0,0,1,1,5457.208496,0,1,1,1
1960.505493,1,10,1,61.55333369,1,0.300000012,1,539.9736328,0.000703392,2843.225098,1,10000,1.006756186,0.026000001,1,1,1,1,1,-1,0,0,1,1,5853.435547,0,1,1,1
1960.508179,1,2,1,0.312961861,1,0.300000012,2,533.3087769,0.008865017,338.4078064,1,10000,1.036127925,0.026000001,1,1,1,1,1,-1,0,0,1,1,5090.935059,0,1,1,1
1960.508179,1,3,1,21.57886478,1,0.300000012,2,540.1437988,0.000495729,6050.577637,1,10000,1.001243949,0.026000001,1,1,1,1,1,-1,0,0,10,10,5013.489746,0,1,1,1
1960.508179,1,4,1,1.321563721,0,0.300000012,2,540.1001587,0.000548971,5463.524414,1,10000,1.002879858,0.026000001,1,1,1,1,1,-1,0,0,1,1,5758.322754,0,1,1,1
1960.508179,1,5,1,4.219762347,1,0.300000012,2,540.3230591,0.00027692,10828.31738,1,10000,1.000321746,0.026000001,1,1,1,1,1,-1,0,0,1,1,5784.283203,0,1,1,1
1960.508179,1,6,1,35.36485445,1,0.300000012,2,539.7276001,0.001003795,2988.656494,1,10000,1.012219548,0.026000001,1,1,1,1,1,-1,0,0,1,1,5227.504883,0,1,1,1
1960.508179,1,7,1,64.5966342,0,0.300000012,2,537.4350586,0.00380611,788.182312,1,10000,1.010587215,0.026000001,1,1,1,1,1,-1,0,0,1,1,5978.607422,0,1,1,1
1960.508179,1,8,1,44.98226134,0,0.300000012,2,539.0889282,0.001783911,1681.643921,1,10000,1.007342935,0.026000001,1,1,1,1,1,-1,0,0,1,1,6403.728516,0,1,1,1
1960.508179,1,9,1,8.960207754,1,0.300000012,2,533.1853638,0.009016625,332.7134705,1,10000,1.010342598,0.026000001,1,1,1,1,1,-1,0,0,1,1,5457.208496,0,1,1,1
1960.508179,1,10,1,61.55607342,1,0.300000012,2,539.6856079,0.001055089,2843.225098,1,10000,1.010134339,0.026000001,1,1,1,1,1,-1,0,0,1,1,5853.435547,0,1,1,1
